,Fam members,T.Experience,Income,Mortgage,Loan,Education_Post Graduate,Education_Under Graduate,Fixed Deposit_no,Fixed Deposit_yes,Demat_no,Net Banking_no,Net Banking_yes
1124,1.0,0.32608695652173914,0.3864855212061875,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1125,0.3333333333333333,0.34782608695652173,0.920727374350895,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1126,0.3333333333333333,0.2391304347826087,0.769744631307796,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1127,0.0,0.2608695652173913,0.5945004126708278,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1128,0.3333333333333333,0.17391304347826086,0.9189774990331823,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1129,0.6666666666666667,0.15217391304347827,0.663528897296576,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
1130,0.0,0.7608695652173912,0.9521718287317671,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1131,0.3333333333333333,0.6521739130434782,0.7263554290117438,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1132,0.6666666666666667,0.2608695652173913,0.5785620308163346,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1133,0.0,0.15217391304347827,0.37595455756566887,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1134,0.0,0.3695652173913044,0.49763540042102594,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1135,0.0,0.7826086956521738,0.03534651963037483,0.14330708661417324,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1136,0.0,0.5217391304347826,0.6286953554230124,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1137,1.0,0.6304347826086956,0.8458053223437392,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1138,1.0,0.19565217391304346,0.7020564067695854,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1139,0.6666666666666667,0.6739130434782609,0.4676001497317217,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1140,1.0,0.19565217391304346,0.1457005414903909,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1141,0.6666666666666667,0.2173913043478261,0.8653134483685565,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1142,1.0,0.5,0.6716402688693948,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1143,0.0,0.2173913043478261,0.8126895736101507,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1144,0.0,0.5869565217391304,0.7296715132596545,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1145,0.3333333333333333,0.19565217391304346,0.7549582606222232,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1146,0.0,0.2173913043478261,0.6551921816491126,0.12283464566929134,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1147,0.0,0.34782608695652173,0.7892931076119969,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1148,0.0,0.391304347826087,0.7810706030477106,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1149,0.0,0.7608695652173912,0.8952488171334028,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1150,0.6666666666666667,0.7391304347826086,0.6947364700273222,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1151,0.3333333333333333,0.5652173913043478,0.12167972641948843,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1152,0.3333333333333333,0.8695652173913043,0.28962075534446097,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1153,1.0,0.717391304347826,0.5785620308163346,0.33858267716535434,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1154,0.0,0.826086956521739,0.49763540042102594,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1155,0.3333333333333333,0.41304347826086957,0.6947364700273222,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1156,1.0,0.608695652173913,0.1457005414903909,0.13700787401574804,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1157,0.0,0.5652173913043478,0.8412924146935556,0.247244094488189,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1158,0.0,0.41304347826086957,0.7549582606222232,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1159,1.0,0.6304347826086956,0.316921502242975,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1160,0.0,0.08695652173913043,0.48299337115165697,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1161,0.6666666666666667,0.30434782608695654,0.9360333823625324,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1162,0.3333333333333333,0.3695652173913044,0.7919846292318193,0.6204724409448819,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1163,0.3333333333333333,0.2608695652173913,0.854632508993181,0.35748031496062993,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1164,0.6666666666666667,0.43478260869565216,0.7394054231905476,0.5149606299212598,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1165,0.0,0.4782608695652174,0.7946522259251299,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1166,1.0,0.17391304347826086,0.7919846292318193,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1167,0.3333333333333333,0.32608695652173914,0.9505964823923878,0.7480314960629921,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1168,0.0,0.8695652173913043,0.4676001497317217,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1169,0.0,0.41304347826086957,0.41602755967493277,0.24881889763779527,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1170,0.6666666666666667,0.2826086956521739,0.769744631307796,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1171,0.0,0.9347826086956521,0.5046969521715559,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1172,0.6666666666666667,0.5869565217391304,0.5183403075843529,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1173,0.3333333333333333,0.043478260869565216,0.4429203355490081,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1174,1.0,0.2826086956521739,0.49763540042102594,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1175,0.0,0.15217391304347827,0.5945004126708278,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1176,1.0,0.13043478260869565,0.7668450665000601,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1177,0.0,0.13043478260869565,0.6551921816491126,0.2346456692913386,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1178,0.0,0.2173913043478261,0.1679403590659434,0.15433070866141732,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1179,0.6666666666666667,0.30434782608695654,0.7519115075030673,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1180,0.0,0.43478260869565216,0.7263554290117438,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1181,1.0,0.06521739130434782,0.6286953554230124,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1182,1.0,0.10869565217391304,0.259585598671499,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1183,0.6666666666666667,0.608695652173913,0.4429203355490081,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1184,1.0,0.2608695652173913,0.6551921816491126,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1185,0.6666666666666667,0.4782608695652174,0.4064997183421002,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1186,1.0,0.8913043478260869,0.5046969521715559,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1187,0.0,0.8478260869565216,0.329693701631542,0.13700787401574804,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1188,0.3333333333333333,0.4782608695652174,0.5945004126708278,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1189,0.3333333333333333,0.43478260869565216,0.7999173198554472,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1190,0.3333333333333333,0.391304347826087,0.9136658070219865,0.23937007874015748,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1191,0.0,0.17391304347826086,0.8320577569415639,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1192,0.0,0.5,0.854632508993181,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1193,0.6666666666666667,0.7608695652173912,0.6947364700273222,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1194,1.0,0.13043478260869565,0.4904036750347389,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1195,0.3333333333333333,0.2173913043478261,0.8200998927423053,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1196,0.3333333333333333,0.34782608695652173,0.6551921816491126,0.14803149606299212,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1197,0.0,0.5652173913043478,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1198,0.3333333333333333,0.3695652173913044,0.49763540042102594,0.15905511811023623,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1199,0.3333333333333333,0.15217391304347827,0.6145146515338129,0.28976377952755905,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1200,1.0,0.32608695652173914,0.303581469723043,0.14330708661417324,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1201,1.0,0.2391304347826087,0.4676001497317217,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1202,1.0,0.30434782608695654,0.329693701631542,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1203,0.6666666666666667,0.8695652173913043,0.5499592295191755,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1204,1.0,0.08695652173913043,0.9505964823923878,0.3102362204724409,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1205,0.3333333333333333,0.2173913043478261,0.7394054231905476,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1206,1.0,0.8695652173913043,0.9082584037872752,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1207,1.0,0.32608695652173914,0.5046969521715559,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1208,0.0,0.6304347826086956,0.5377084583526286,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1209,0.6666666666666667,0.5217391304347826,0.5617294537716244,0.3590551181102362,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1210,1.0,0.5869565217391304,0.7056504920764239,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1211,0.0,0.8478260869565216,0.8390102538843416,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1212,1.0,0.2391304347826087,0.511596155397601,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1213,1.0,0.10869565217391304,0.68341050274049,0.13700787401574804,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1214,1.0,0.8478260869565216,0.1886451471421542,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1215,1.0,0.5,0.4676001497317217,0.22677165354330708,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1216,0.0,0.608695652173913,0.7056504920764239,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1217,0.0,0.5,0.8176500613482642,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1218,0.3333333333333333,0.8478260869565216,0.7519115075030673,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1219,0.6666666666666667,0.45652173913043476,0.6910084404780661,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1220,0.3333333333333333,0.43478260869565216,0.9082584037872752,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1221,0.3333333333333333,0.17391304347826086,0.8151800665269007,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1222,0.6666666666666667,0.8695652173913043,0.2749787707328655,0.14803149606299212,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1223,0.0,0.4782608695652174,0.09556763660288503,0.14330708661417324,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1224,0.0,0.826086956521739,0.5183403075843529,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1225,0.3333333333333333,0.19565217391304346,0.8076457125251628,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1226,0.3333333333333333,0.8478260869565216,0.1679403590659434,0.17165354330708663,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1227,0.6666666666666667,0.34782608695652173,0.3966594349570882,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1228,0.0,0.717391304347826,0.5183403075843529,0.15433070866141732,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1229,0.6666666666666667,0.7608695652173912,0.6910084404780661,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1230,1.0,0.08695652173913043,0.34194444153760095,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1231,0.0,0.9565217391304347,0.8674047650131498,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1232,1.0,0.4782608695652174,0.7056504920764239,0.46771653543307085,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1233,0.3333333333333333,0.6956521739130435,0.303581469723043,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1234,0.6666666666666667,0.45652173913043476,0.42526219078438743,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1235,1.0,0.6739130434782609,0.6046743479807137,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1236,1.0,0.19565217391304346,0.6947364700273222,0.1826771653543307,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1237,0.0,0.34782608695652173,0.9154468375480396,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
1238,0.3333333333333333,0.10869565217391304,0.619316392136068,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1239,0.3333333333333333,0.6304347826086956,0.12167972641948843,0.17165354330708663,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1240,1.0,0.6521739130434782,0.1886451471421542,0.15905511811023623,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1241,0.0,0.8913043478260869,0.47539544543738055,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1242,1.0,0.15217391304347827,0.511596155397601,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1243,0.0,0.2826086956521739,0.7865772280270211,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1244,0.6666666666666667,0.2391304347826087,0.8367106050990905,0.15590551181102363,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1245,0.0,0.5217391304347826,0.4904036750347389,0.2015748031496063,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1246,0.0,0.5434782608695652,0.5996304921941378,0.3795275590551181,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1247,0.3333333333333333,0.6739130434782609,0.47539544543738055,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1248,1.0,0.4782608695652174,0.4429203355490081,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1249,0.0,0.6521739130434782,0.6910084404780661,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1250,0.0,0.5,0.6947364700273222,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1251,0.3333333333333333,0.34782608695652173,0.4064997183421002,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1252,1.0,0.43478260869565216,0.7361957392875573,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1253,1.0,0.7826086956521738,0.5183403075843529,0.32125984251968503,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1254,0.3333333333333333,0.32608695652173914,0.48299337115165697,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1255,0.3333333333333333,0.08695652173913043,0.6910084404780661,0.29133858267716534,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1256,0.0,0.2173913043478261,0.2749787707328655,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1257,0.0,0.8695652173913043,0.4904036750347389,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1258,0.0,0.2391304347826087,0.4064997183421002,0.16377952755905512,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1259,1.0,0.6521739130434782,0.4429203355490081,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1260,0.6666666666666667,0.7391304347826086,0.48299337115165697,0.215748031496063,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1261,0.0,0.9130434782608695,0.7056504920764239,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1262,0.3333333333333333,0.08695652173913043,0.5674458603382821,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1263,1.0,0.17391304347826086,0.7092020428934718,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1264,0.3333333333333333,0.7826086956521738,0.854632508993181,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1265,0.3333333333333333,0.10869565217391304,0.6551921816491126,0.1700787401574803,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1266,0.0,0.9130434782608695,0.7946522259251299,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1267,0.3333333333333333,0.5652173913043478,0.316921502242975,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1268,0.6666666666666667,0.2608695652173913,0.6145146515338129,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1269,1.0,0.30434782608695654,0.1679403590659434,0.15748031496062992,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1270,0.3333333333333333,0.45652173913043476,0.6046743479807137,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1271,0.6666666666666667,0.15217391304347827,0.7394054231905476,0.3716535433070866,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1272,0.6666666666666667,0.9130434782608695,0.7020564067695854,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1273,0.6666666666666667,0.826086956521739,0.8367106050990905,0.6881889763779527,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
1274,1.0,0.8695652173913043,0.6096348305941341,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1275,0.3333333333333333,0.10869565217391304,0.7329513554737148,0.2803149606299213,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1276,0.3333333333333333,0.41304347826086957,0.2749787707328655,0.18425196850393702,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1277,0.3333333333333333,0.5,0.9568488500000272,0.6740157480314961,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1278,0.0,0.2826086956521739,0.6676119871531454,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1279,0.3333333333333333,0.5434782608695652,0.7056504920764239,0.2283464566929134,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1280,0.6666666666666667,0.9347826086956521,0.7519115075030673,0.5244094488188976,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1281,0.6666666666666667,0.391304347826087,0.5617294537716244,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1282,0.0,0.6304347826086956,0.5785620308163346,0.3716535433070866,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1283,1.0,0.19565217391304346,0.6240425117742316,0.18425196850393702,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1284,0.0,0.9347826086956521,0.8320577569415639,0.2551181102362205,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1285,1.0,0.34782608695652173,0.7946522259251299,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1286,0.6666666666666667,0.13043478260869565,0.5499592295191755,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1287,1.0,0.45652173913043476,0.5730554121523013,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1288,0.0,0.8913043478260869,0.8343931982494941,0.5763779527559055,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1289,1.0,0.5217391304347826,0.6984187557979467,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1290,1.0,0.8913043478260869,0.7579743926273719,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1291,1.0,0.8043478260869564,0.511596155397601,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1292,1.0,0.717391304347826,0.9064340652974017,0.36850393700787404,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1293,0.3333333333333333,0.7391304347826086,0.6947364700273222,0.19055118110236222,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1294,0.0,0.2826086956521739,0.6551921816491126,0.4047244094488189,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1295,0.0,0.43478260869565216,0.37595455756566887,0.14173228346456693,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1296,0.6666666666666667,0.19565217391304346,0.6910084404780661,0.34488188976377954,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1297,1.0,0.826086956521739,0.7263554290117438,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1298,0.0,0.3695652173913044,0.6676119871531454,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1299,0.3333333333333333,0.608695652173913,0.1679403590659434,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1300,0.3333333333333333,0.8478260869565216,0.316921502242975,0.16220472440944883,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1301,0.0,0.43478260869565216,0.8855983796876354,0.5307086614173229,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1302,0.6666666666666667,0.41304347826086957,0.4676001497317217,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1303,0.3333333333333333,0.17391304347826086,0.7919846292318193,0.6015748031496063,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1304,0.0,0.6304347826086956,0.8694816087747896,0.6251968503937008,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1305,0.3333333333333333,0.19565217391304346,0.37595455756566887,0.13858267716535433,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1306,1.0,0.2608695652173913,0.4064997183421002,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1307,0.0,0.10869565217391304,0.9583917983478325,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1308,0.6666666666666667,0.5869565217391304,0.5499592295191755,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1309,1.0,0.3695652173913044,0.6551921816491126,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1310,0.6666666666666667,0.8478260869565216,0.28962075534446097,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1311,0.3333333333333333,0.30434782608695654,0.4429203355490081,0.1968503937007874,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1312,0.0,0.5217391304347826,0.49763540042102594,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1313,1.0,0.6521739130434782,0.68341050274049,0.2220472440944882,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1314,1.0,0.19565217391304346,0.663528897296576,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1315,0.3333333333333333,0.608695652173913,0.5674458603382821,0.28503937007874014,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1316,0.3333333333333333,0.13043478260869565,0.555902042379445,0.19370078740157481,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1317,0.3333333333333333,0.717391304347826,0.48299337115165697,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1318,0.0,0.6304347826086956,0.9310176203182308,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1319,0.3333333333333333,0.19565217391304346,0.4429203355490081,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1320,0.0,0.2173913043478261,0.9537389486873891,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1321,0.0,0.13043478260869565,0.8200998927423053,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1322,0.3333333333333333,0.17391304347826086,0.5377084583526286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1323,0.6666666666666667,0.6304347826086956,0.5183403075843529,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1324,0.0,0.6739130434782609,0.1886451471421542,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1325,0.0,0.5869565217391304,0.6872335163201435,0.1889763779527559,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1326,1.0,0.17391304347826086,0.619316392136068,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1327,0.3333333333333333,0.826086956521739,0.3966594349570882,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1328,1.0,0.8478260869565216,0.8694816087747896,0.5984251968503937,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1329,0.6666666666666667,0.15217391304347827,0.41602755967493277,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1330,0.3333333333333333,0.2608695652173913,0.6240425117742316,0.352755905511811,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1331,0.0,0.2173913043478261,0.7056504920764239,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1332,0.0,0.17391304347826086,0.28962075534446097,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1333,1.0,0.8913043478260869,0.7549582606222232,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1334,0.3333333333333333,0.5434782608695652,0.4429203355490081,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1335,0.0,0.5869565217391304,0.9343707588433348,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1336,0.0,0.32608695652173914,0.49763540042102594,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1337,1.0,0.06521739130434782,0.9326988727562378,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1338,1.0,0.6521739130434782,0.49763540042102594,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1339,0.3333333333333333,0.608695652173913,0.9343707588433348,0.46771653543307085,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
